"_id","bpu","rating","userId","username"
"ObjectId(""58eef02d873481aa4791b2c8"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58eef48d873481aa4791b2c9"")","eug0","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58ef062d873481aa4791b2ca"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efd3ba873481aa4791b2cb"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58efd95c873481aa4791b2cc"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58efd9b2873481aa4791b2cd"")","eug0","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58efda31873481aa4791b2ce"")","eug3","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58efda92873481aa4791b2cf"")","eug15","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58efdcf6873481aa4791b2d0"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efddad873481aa4791b2d1"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe077873481aa4791b2d5"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe124873481aa4791b2d6"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe16d873481aa4791b2d7"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe1b4873481aa4791b2d8"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe26d873481aa4791b2d9"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe364873481aa4791b2da"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe3ba873481aa4791b2db"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe84a873481aa4791b2dc"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efe93d873481aa4791b2dd"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efea11873481aa4791b2de"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efea98873481aa4791b2df"")","eug3","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58efeb02873481aa4791b2e0"")","eug0","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58efeb9b873481aa4791b2e1"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efec83873481aa4791b2e2"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58efed1f873481aa4791b2e3"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58eff2ea873481aa4791b2e4"")","eug1","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58f00b83873481aa4791b2e5"")","eug3","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f00bca873481aa4791b2e6"")","eug3","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f00c7a873481aa4791b2e7"")","eug1","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f0d464873481aa4791b2e9"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f0d5ec873481aa4791b2ea"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f171d6873481aa4791b2eb"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f173d7873481aa4791b2ec"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f178eb873481aa4791b2ed"")","eug3","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58f17a08873481aa4791b2ee"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58f17e5c873481aa4791b2ef"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f182cc873481aa4791b2f0"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f4f102873481aa4791b2f5"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f4f183873481aa4791b2f6"")","eug1","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f4f26a873481aa4791b2f7"")","null","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f51579873481aa4791b2f9"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f515c0873481aa4791b2fa"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f51610873481aa4791b2fb"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f5165f873481aa4791b2fc"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f516ae873481aa4791b2fd"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f5175b873481aa4791b2fe"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f53733873481aa4791b302"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f54d35873481aa4791b303"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f550a6873481aa4791b304"")","eug3","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f55104873481aa4791b305"")","eug3","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f55b14873481aa4791b306"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f55b6c873481aa4791b307"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f56578873481aa4791b308"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f58612873481aa4791b309"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f6c8f4873481aa4791b30b"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f6e0ee873481aa4791b30d"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f6e160873481aa4791b30e"")","eug3","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f7aae2873481aa4791b30f"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7ab39873481aa4791b310"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7c65a873481aa4791b311"")","eug16","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7cc01873481aa4791b312"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7cc4d873481aa4791b313"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7d61d873481aa4791b314"")","eug16","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7d6f8873481aa4791b316"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7da91873481aa4791b317"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7f43c873481aa4791b318"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7f5a0873481aa4791b319"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7f637873481aa4791b31a"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7fa09873481aa4791b31b"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7faf8873481aa4791b31c"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f7fb46873481aa4791b31d"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f80188873481aa4791b31e"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f8ad90873481aa4791b320"")","eug0","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f8ade2873481aa4791b321"")","eug1","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f8ae40873481aa4791b322"")","eug3","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f8aedd873481aa4791b323"")","eug15","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f8dfec873481aa4791b324"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f8e050873481aa4791b325"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f903a8873481aa4791b328"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f90520873481aa4791b32a"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""58f905b1873481aa4791b32c"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f9067f873481aa4791b32d"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f90a12873481aa4791b32f"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f90aff873481aa4791b332"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f90cbc873481aa4791b333"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f9118e873481aa4791b334"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f91545873481aa4791b336"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f91d49873481aa4791b337"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f91f83873481aa4791b338"")","eug16","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f91fd8873481aa4791b339"")","eug0","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f920fe873481aa4791b33a"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f92135873481aa4791b33b"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f924bd873481aa4791b33c"")","eug0","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f92751873481aa4791b33d"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f927d2873481aa4791b33e"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f929ac873481aa4791b33f"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f92c17873481aa4791b340"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f92cd7873481aa4791b341"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f92d9c873481aa4791b342"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f930d4873481aa4791b343"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58f930e2873481aa4791b344"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f93339873481aa4791b345"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f934df873481aa4791b346"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f9352b873481aa4791b347"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58f936d4873481aa4791b348"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa2883873481aa4791b349"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa2906873481aa4791b34a"")","eug1","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa2993873481aa4791b34b"")","eug15","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa29e1873481aa4791b34c"")","eug0","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa2a3e873481aa4791b34d"")","eug3","2","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""58fa501f873481aa4791b350"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58fa774a873481aa4791b351"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""58fe431f873481aa4791b352"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5900322247c02c9b0b3955ba"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5900fdba47c02c9b0b3955bc"")","null","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59022aa047c02c9b0b3955cc"")","null","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5903791b47c02c9b0b3955cf"")","null","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""590379c247c02c9b0b3955d0"")","eug3","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59037a2047c02c9b0b3955d1"")","eug1","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5903c9cd47c02c9b0b3955d7"")","eug0","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5903ce8647c02c9b0b3955d8"")","eug0","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5903d33d47c02c9b0b3955d9"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5907c6f17238bf797813c025"")","eug1","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5908c9db7238bf797813c029"")","eug3","3","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""5908cd157238bf797813c02a"")","eug0","3","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""5908f1917238bf797813c02b"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5908f2a57238bf797813c02c"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5909ba3d7238bf797813c030"")","null","4","ObjectId(""5909b6877238bf797813c02d"")","ErikaP"
"ObjectId(""5909bb577238bf797813c031"")","null","5","ObjectId(""5909b6877238bf797813c02d"")","ErikaP"
"ObjectId(""590c9b6d7238bf797813c039"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""590c9be17238bf797813c03a"")","eug1","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59109b657238bf797813c044"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5910b4c47238bf797813c04b"")","eug15","3","ObjectId(""5910b4587238bf797813c048"")","jlallen17"
"ObjectId(""59114fa87238bf797813c04e"")","eug15","4","ObjectId(""59114f497238bf797813c04c"")","jderisi"
"ObjectId(""5912236b7238bf797813c050"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5913b29d7238bf797813c053"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""591639777238bf797813c05d"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""591639dc7238bf797813c05e"")","eug0","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5918c6df7238bf797813c06b"")","eug3","5","ObjectId(""5918598f7238bf797813c05f"")","hackolite"
"ObjectId(""591bd0627238bf797813c08b"")","eug15","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""591bd5aa7238bf797813c08c"")","eug15","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""591be7b77238bf797813c08e"")","eug15","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""591c07327238bf797813c08f"")","eug16","1","ObjectId(""591ab63e7238bf797813c07f"")","BenBen"
"ObjectId(""591c28707238bf797813c093"")","eug0","5","ObjectId(""591c28057238bf797813c090"")","cica"
"ObjectId(""591c28c67238bf797813c094"")","eug3","5","ObjectId(""591c28057238bf797813c090"")","cica"
"ObjectId(""591d244828fc9f2549a5329d"")","eug1","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""591e27fb28fc9f2549a532a6"")","eug16","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""591e303528fc9f2549a532a7"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""591f66bb28fc9f2549a532a9"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""592611e828fc9f2549a532c2"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""592dd8b328fc9f2549a532d8"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5930a8a028fc9f2549a532dc"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5930a8e628fc9f2549a532dd"")","eug3","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5930b1e028fc9f2549a532e0"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319b2228fc9f2549a532e3"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319d9b28fc9f2549a532e4"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319e0428fc9f2549a532e5"")","eug3","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319e6c28fc9f2549a532e6"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319ec128fc9f2549a532e7"")","eug15","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59319f1028fc9f2549a532e8"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5932f5591caad86d2a61c78a"")","eug1","5","ObjectId(""563abc94b56301a66b39630b"")","zhossain_admin"
"ObjectId(""5934e5701caad86d2a61c78d"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5934e5ef1caad86d2a61c78e"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5937f2851caad86d2a61c7a4"")","eug16","4","ObjectId(""5937f2291caad86d2a61c7a1"")","jstopp"
"ObjectId(""5937f2fa1caad86d2a61c7a5"")","null","3","ObjectId(""5937f2291caad86d2a61c7a1"")","jstopp"
"ObjectId(""593efa261caad86d2a61c7bc"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""593efaa91caad86d2a61c7bd"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""593efaee1caad86d2a61c7be"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""593efb3f1caad86d2a61c7bf"")","eug15","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""593efb851caad86d2a61c7c0"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""593f10061caad86d2a61c7c2"")","eug1","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""593f10511caad86d2a61c7c3"")","eug15","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""593f109f1caad86d2a61c7c4"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""593f11771caad86d2a61c7c5"")","eug0","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59403bb81caad86d2a61c7cd"")","eug0","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59403c171caad86d2a61c7ce"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59403c781caad86d2a61c7cf"")","eug15","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594046171caad86d2a61c7d0"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5940d45a1caad86d2a61c7d1"")","eug1","3","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5940d4a31caad86d2a61c7d2"")","eug16","5","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59417d531caad86d2a61c7d3"")","eug3","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59417d9f1caad86d2a61c7d4"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594182a41caad86d2a61c7d5"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594184291caad86d2a61c7d6"")","eug15","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594184761caad86d2a61c7d7"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594184eb1caad86d2a61c7d8"")","eug3","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5941abf71caad86d2a61c7df"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5941b5531caad86d2a61c7e0"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59422fd21caad86d2a61c7e4"")","eug15","4","ObjectId(""59422ec01caad86d2a61c7e1"")","Sorolt"
"ObjectId(""5942e5e21caad86d2a61c7e5"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5942f1501caad86d2a61c7e6"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5942f3a41caad86d2a61c7e7"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59431dc51caad86d2a61c7ea"")","eug16","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""59431e111caad86d2a61c7eb"")","eug0","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594320f91caad86d2a61c7ec"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594321491caad86d2a61c7ed"")","eug15","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5943219e1caad86d2a61c7ee"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59441c661caad86d2a61c7f2"")","eug0","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59441cbc1caad86d2a61c7f3"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59441d241caad86d2a61c7f4"")","eug15","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59441d6d1caad86d2a61c7f5"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594462671caad86d2a61c7f6"")","eug15","1","ObjectId(""587eadef6e940b815f8dd66c"")","trumu"
"ObjectId(""5945327f1caad86d2a61c801"")","eug16","1","ObjectId(""594531161caad86d2a61c7fd"")","mrazomej"
"ObjectId(""594533011caad86d2a61c802"")","eug1","1","ObjectId(""594531161caad86d2a61c7fd"")","mrazomej"
"ObjectId(""594854b21caad86d2a61c80f"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""594b20bb1caad86d2a61c825"")","null","3","ObjectId(""594b203f1caad86d2a61c822"")","bckmster"
"ObjectId(""594dab171caad86d2a61c82c"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595361c381924f4755b94ab4"")","eug1","1","ObjectId(""59535ecf81924f4755b94ab1"")","uhernand"
"ObjectId(""5956bee5335093f6413a935a"")","eug1","4","ObjectId(""5956be31335093f6413a9357"")","kam_exe"
"ObjectId(""5956c0da335093f6413a935b"")","eug15","4","ObjectId(""5956be31335093f6413a9357"")","kam_exe"
"ObjectId(""595a81dd335093f6413a9361"")","eug1","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""595a842d335093f6413a9362"")","eug0","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""595ad9be335093f6413a9363"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ada1c335093f6413a9364"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ada66335093f6413a9365"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595bf24f335093f6413a9367"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595bf2a3335093f6413a9368"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595bf2f7335093f6413a9369"")","eug15","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595bf347335093f6413a936a"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595d5982335093f6413a9370"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595d59f1335093f6413a9371"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595d5a46335093f6413a9372"")","eug15","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595d5a90335093f6413a9373"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595e7b17335093f6413a9374"")","eug3","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ea4de335093f6413a9375"")","eug0","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ea52c335093f6413a9376"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ea57d335093f6413a9377"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595ea5cc335093f6413a9378"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595eca54335093f6413a938e"")","eug15","5","ObjectId(""595ec9e3335093f6413a937b"")","maricel"
"ObjectId(""595ecac6335093f6413a9392"")","eug16","1","ObjectId(""595eca09335093f6413a9384"")","Marissa"
"ObjectId(""595ecafa335093f6413a9393"")","eug0","5","ObjectId(""595ec9e3335093f6413a937b"")","maricel"
"ObjectId(""595ecb0f335093f6413a9394"")","eug15","5","ObjectId(""595ec9e2335093f6413a9379"")","toniacasarin"
